video_id,width,height,duration_sec,frames_per_sec,users,urls
Q102105,568,320,8.9429998397827,29.969999313354,"[""jencu""]","[""http://www.flickr.com/videos/10581108@N00/9659099822/play/orig/0e20b79940""]"
Q102106,480,360,89.98999786377,29.969999313354,"[""krossbow""]","[""http://www.flickr.com/videos/13194817@N00/2639221739/play/orig/dbe2799bc9""]"
Q102107,360,368,30.959999084473,25.0,"[""Pgogy Webstuff""]","[""http://www.flickr.com/videos/76886454@N02/7048448921/play/orig/8a1d234771""]"
Q102108,480,360,21.388999938965,29.969999313354,"[""Xeusy""]","[""http://www.flickr.com/videos/88414259@N00/3468492594/play/orig/fb8837ac65""]"
Q102109,480,360,19.687000274658,23.975999832153,"[""GregTheBusker""]","[""http://www.flickr.com/videos/17004938@N00/3583055247/play/orig/15849c6bd8""]"
Q102110,480,360,60.027000427246,29.969999313354,"[""maureen lunn""]","[""http://www.flickr.com/videos/52177674@N00/5686251438/play/orig/66938723f2""]"
Q102111,640,360,22.423000335693,29.969999313354,"[""peterme""]","[""http://www.flickr.com/videos/35468145500@N01/6804979216/play/orig/c5a0d4076b""]"
Q102112,480,360,41.409000396729,29.969999313354,"[""RinzeWind""]","[""http://www.flickr.com/videos/77697591@N00/2974487969/play/orig/905d884afb""]"
Q102113,640,360,6.548999786377,23.975999832153,"[""zombieite""]","[""http://www.flickr.com/videos/78593866@N00/12194428286/play/orig/d87e3ce5d0""]"
Q102114,480,360,60.027000427246,29.969999313354,"[""Rose Winebrenner Visual Artist""]","[""http://www.flickr.com/videos/100751418@N08/12529585305/play/orig/9842759f38""]"
Q102115,480,360,31.698999404907,29.969999313354,"[""zenm""]","[""http://www.flickr.com/videos/53657677@N00/8496357848/play/orig/f2b2af9645""]"
Q102116,480,360,15.390999794006,23.975999832153,"[""William Beutler""]","[""http://www.flickr.com/videos/23993156@N00/4472473200/play/orig/052638a01b""]"
Q102117,640,360,55.289001464844,29.969999313354,"[""colros""]","[""http://www.flickr.com/videos/73416633@N00/3608891303/play/orig/dc21f4c152""]"
Q102118,640,360,27.166999816895,24.0,"[""confidentjohn""]","[""http://www.flickr.com/videos/15068962@N00/6581313851/play/orig/ac5e3b5a66""]"
Q102119,480,360,60.027000427246,29.969999313354,"[""kuvaaja10""]","[""http://www.flickr.com/videos/36658274@N04/4952098877/play/orig/89a5e425d3""]"
Q102120,480,360,26.927000045776,28.595911026001,"[""basic_sounds"",""Melirius""]","[""http://www.flickr.com/videos/84642407@N00/3983376734/play/orig/5443e7e232"",""http://www.flickr.com/videos/66474042@N07/10792845624/play/orig/b46e2395ee""]"
Q102121,480,360,28.496000289917,29.969999313354,"[""cquarles""]","[""http://www.flickr.com/videos/92545029@N00/4562146067/play/orig/7bc7ea77f5""]"
Q102122,480,360,16.559999465942,25.0,"[""danie;""]","[""http://www.flickr.com/videos/90818051@N00/3615253261/play/orig/bdb57c8564""]"
Q102123,480,360,16.216999053955,29.969999313354,"[""vanguardist""]","[""http://www.flickr.com/videos/8526397@N03/8333464339/play/orig/db5ff0273e""]"
Q102124,360,640,28.628999710083,29.969999313354,"[""unnormalized""]","[""http://www.flickr.com/videos/26573031@N05/8412556964/play/orig/380a7f498e""]"
Q102125,480,360,60.01900100708,23.975999832153,"[""matt with""]","[""http://www.flickr.com/videos/81531651@N00/4444958122/play/orig/d131519527""]"
Q102126,480,360,54.955001831055,29.969999313354,"[""kvanhorn""]","[""http://www.flickr.com/videos/8503402@N08/5749189184/play/orig/003bef7192""]"
Q102127,360,480,45.012001037598,29.969999313354,"[""lynnfennell""]","[""http://www.flickr.com/videos/30796410@N00/3705981458/play/orig/2d11e215fe""]"
Q102128,480,360,12.946999549866,29.969999313354,"[""nim""]","[""http://www.flickr.com/videos/15416579@N00/3394570788/play/orig/dbfa26979b""]"
Q102129,480,360,36.099998474121,30.0,"[""thegordons"",""Ianz""]","[""http://www.flickr.com/videos/33848771@N00/3066895046/play/orig/3c9f54a4da"",""http://www.flickr.com/videos/97725124@N00/5767604724/play/orig/e55d7e6229""]"
Q102130,640,360,56.022998809814,29.969999313354,"[""Kulturhofkeller:"",""csimple""]","[""http://www.flickr.com/videos/62813492@N08/6935313116/play/orig/7848b03a68"",""http://www.flickr.com/videos/26554096@N03/3722629668/play/orig/1381df3636""]"
Q102131,480,360,59.759998321533,25.0,"[""kwpierpont""]","[""http://www.flickr.com/videos/87024515@N00/3749865576/play/orig/15924a8648""]"
Q102132,480,360,60.027000427246,29.969999313354,"[""allaboutgeorge""]","[""http://www.flickr.com/videos/35034347485@N01/2511098459/play/orig/b8d7ae6d91""]"
Q102133,480,360,9.5769996643066,29.969999313354,"[""agriflanders""]","[""http://www.flickr.com/videos/70614216@N00/3196475685/play/orig/2ce15b6742""]"
Q102134,640,360,19.895000457764,23.975999832153,"[""yarra64""]","[""http://www.flickr.com/videos/63906808@N00/6111023690/play/orig/b6f37acb16""]"
Q102135,480,360,60.0,25.0,"[""CedarBendDrive""]","[""http://www.flickr.com/videos/24224567@N06/6154218035/play/orig/7d1034db65""]"
Q102136,480,360,60.027000427246,29.969999313354,"[""Wesley Fryer""]","[""http://www.flickr.com/videos/31442459@N00/3305845017/play/orig/e222d5249b""]"
Q102137,640,360,9.375,24.0,"[""steveilott""]","[""http://www.flickr.com/videos/8057065@N04/7087468595/play/orig/c65acb2b62""]"
Q102138,360,480,39.707000732422,29.969999313354,"[""kona99""]","[""http://www.flickr.com/videos/37733967@N00/4560656442/play/orig/6c08d527e2""]"
Q102139,640,360,19.270000457764,23.975999832153,"[""nicholas.edelman""]","[""http://www.flickr.com/videos/36502319@N00/9260997363/play/orig/f5b47e663b""]"
Q102140,640,360,31.666999816895,30.0,"[""knottyboy"",""msbellows@ymail.com"",""Eric Kilby""]","[""http://www.flickr.com/videos/42975747@N00/5724815921/play/orig/de7b290476"",""http://www.flickr.com/videos/123394164@N02/13912340103/play/orig/cf62fe461b"",""http://www.flickr.com/videos/8749778@N06/4680754762/play/orig/4036ee43b1""]"
Q102141,360,528,114.90000152588,30.0,"[""Parker Knight"",""kerinin"",""Grand Canyon NPS""]","[""http://www.flickr.com/videos/10845359@N02/6804958865/play/orig/10a5baafca"",""http://www.flickr.com/videos/85563234@N00/9217222122/play/orig/117aa9f90e"",""http://www.flickr.com/videos/50693818@N08/8660897919/play/orig/032f3bb57b""]"
Q102142,360,480,20.554000854492,29.969999313354,"[""Matt's Life""]","[""http://www.flickr.com/videos/11095223@N00/4101954659/play/orig/e0fe0d7084""]"
Q102143,360,640,54.287998199463,29.969999313354,"[""我愛荳芽，蔡"",""Andrea Pokrzywinski"",""cellanr"",""Flickr.Whisker""]","[""http://www.flickr.com/videos/25958034@N03/5859939441/play/orig/e8e7b0ed70"",""http://www.flickr.com/videos/65781065@N00/8252097783/play/orig/0b59fea7a2"",""http://www.flickr.com/videos/40937493@N00/5320440777/play/orig/a3b1f6c40c"",""http://www.flickr.com/videos/39888082@N00/3915947649/play/orig/e5dd6d92dd""]"
Q102144,640,360,14.048000335693,29.969999313354,"[""alvaroarriagada.com""]","[""http://www.flickr.com/videos/99054656@N00/3920680306/play/orig/da4e6db308""]"
Q102145,640,360,50.5,30.0,"[""bandito53"",""Justin Brockie"",""bertknot""]","[""http://www.flickr.com/videos/58770295@N02/9067650847/play/orig/9da9533363"",""http://www.flickr.com/videos/65139429@N00/3304054091/play/orig/176f9626a5"",""http://www.flickr.com/videos/58607562@N00/8202853078/play/orig/f4f3534579""]"
Q102146,640,360,26.333999633789,24.0,"[""ltbluesoda""]","[""http://www.flickr.com/videos/36226903@N05/8139690082/play/orig/3784506119""]"
Q102147,480,360,60.027000427246,29.969999313354,"[""mah_japan""]","[""http://www.flickr.com/videos/40644994@N00/2401447108/play/orig/68e60f0058""]"
Q102148,360,640,60.027000427246,29.969999313354,"[""swbmarshall""]","[""http://www.flickr.com/videos/29651151@N05/6875544597/play/orig/43c5f92149""]"
Q102149,360,384,32.432998657227,29.969999313354,"[""AndyRobertsPhotos"",""edkohler"",""William Beutler""]","[""http://www.flickr.com/videos/21372046@N00/4011609046/play/orig/9f4e605cba"",""http://www.flickr.com/videos/45078337@N00/2627460460/play/orig/0c07c1cf36"",""http://www.flickr.com/videos/23993156@N00/4472464580/play/orig/b7db59dfdb""]"
Q102150,480,360,12.512999534607,29.969999313354,"[""hazure""]","[""http://www.flickr.com/videos/79887543@N00/4047039668/play/orig/a67b1de4aa""]"
Q102151,480,360,5.0060000419617,29.969999313354,"[""Warren Long""]","[""http://www.flickr.com/videos/90168912@N00/4300581488/play/orig/8c951237f9""]"
Q102152,480,360,32.400001525879,25.0,"[""ggnoobs""]","[""http://www.flickr.com/videos/20922255@N06/3382074857/play/orig/1552c15887""]"
Q102153,480,360,45.513000488281,29.969999313354,"[""tenorune""]","[""http://www.flickr.com/videos/98749297@N00/3187419776/play/orig/f8a873fc0e""]"
Q102154,640,360,14.147999763489,29.969999313354,"[""subberculture""]","[""http://www.flickr.com/videos/20483509@N00/4832635576/play/orig/3a622f6807""]"
Q102155,480,352,60.027000427246,29.969999313354,"[""gamu25""]","[""http://www.flickr.com/videos/9055375@N05/5215824132/play/orig/85eab2b447""]"
Q102156,640,360,23.056999206543,29.969999313354,"[""emmajanehw""]","[""http://www.flickr.com/videos/17416832@N00/9118398690/play/orig/c84822283c""]"
Q102157,360,640,10.333999633789,24.0,"[""jyllish""]","[""http://www.flickr.com/videos/8868887@N03/5314661336/play/orig/335f6d6595""]"
Q102158,480,360,38.706001281738,29.969999313354,"[""gardener41""]","[""http://www.flickr.com/videos/7969301@N06/4358277968/play/orig/e6d8d67174""]"
Q102159,640,360,20.320999145508,29.969999313354,"[""Kradlum""]","[""http://www.flickr.com/videos/95285833@N00/4833407553/play/orig/84e09f52d3""]"
Q102160,640,360,20.488000869751,29.969999313354,"[""No Boring Stories""]","[""http://www.flickr.com/videos/103737643@N07/10132718246/play/orig/d72839159b""]"
Q102161,480,360,34.034999847412,29.969999313354,"[""Ninian Reid""]","[""http://www.flickr.com/videos/25034321@N05/7610442590/play/orig/315655ea57""]"
Q102162,640,360,15.081999778748,29.969999313354,"[""akaJune""]","[""http://www.flickr.com/videos/68688072@N02/9453217370/play/orig/383e79dcec""]"
Q102163,480,360,60.01900100708,23.975999832153,"[""yellowcloud""]","[""http://www.flickr.com/videos/63794141@N00/4647814197/play/orig/75fb7563d8""]"
Q102164,480,360,40.44100189209,29.969999313354,"[""adactio""]","[""http://www.flickr.com/videos/74105777@N00/5394299348/play/orig/4b13fcee8c""]"
Q102165,416,360,75.567001342773,30.0,"[""Kojach"",""Robert Graham""]","[""http://www.flickr.com/videos/37325040@N07/3997837026/play/orig/062441d174"",""http://www.flickr.com/videos/39772949@N00/3489511057/play/orig/d36143657b""]"
Q102166,640,360,60.027000427246,29.969999313354,"[""aka Jens Rost""]","[""http://www.flickr.com/videos/56380734@N05/8240501352/play/orig/905337a8bb""]"
Q102167,640,360,60.027000427246,29.969999313354,"[""Paul Walter, Newbury, UK""]","[""http://www.flickr.com/videos/56889160@N00/12391923135/play/orig/51dcf25e39""]"
Q102168,480,360,41.409000396729,29.969999313354,"[""Aleš Krmíček""]","[""http://www.flickr.com/videos/96051403@N02/8791456037/play/orig/383985f121""]"
Q102169,480,360,17.767000198364,30.0,"[""roland"",""Kid Cowboy""]","[""http://www.flickr.com/videos/35034347371@N01/3098228101/play/orig/9efcd7d979"",""http://www.flickr.com/videos/70278809@N00/3567414914/play/orig/f1b5b0d3f1""]"
Q102170,480,360,52.520000457764,29.969999313354,"[""Menage a Moi""]","[""http://www.flickr.com/videos/12917962@N00/3654304221/play/orig/5564f35ec7""]"
Q102171,480,360,7.0079998970032,29.969999313354,"[""tristanf""]","[""http://www.flickr.com/videos/89056504@N00/3547623339/play/orig/0e519cb5f3""]"
Q102172,480,360,48.249000549316,29.969999313354,"[""Xuanxu""]","[""http://www.flickr.com/videos/58021316@N00/3106709877/play/orig/e3343ecb5b""]"
Q102173,640,360,15.248999595642,29.969999313354,"[""gruntzooki""]","[""http://www.flickr.com/videos/37996580417@N01/6114268463/play/orig/09cf53d867""]"
Q102174,576,360,34.360000610352,25.0,"[""jonathanmccabe"",""Rajiv Patel (Rajiv's View)""]","[""http://www.flickr.com/videos/33409576@N08/5527192669/play/orig/1680506a21"",""http://www.flickr.com/videos/23679420@N00/4204411395/play/orig/dec8d4f174""]"
Q102175,480,360,20.153999328613,29.969999313354,"[""Mikey Bean""]","[""http://www.flickr.com/videos/38226774@N00/8391865797/play/orig/633a21223b""]"
Q102176,640,360,60.027000427246,29.969999313354,"[""C G-K""]","[""http://www.flickr.com/videos/69043449@N00/2924111633/play/orig/46641006f0""]"
Q102177,480,360,10.944999694824,29.969999313354,"[""thievingjoker""]","[""http://www.flickr.com/videos/37996577538@N01/8197802984/play/orig/6e139d2b10""]"
Q102178,480,360,60.027000427246,29.969999313354,"[""miketighe""]","[""http://www.flickr.com/videos/64611324@N00/4491694871/play/orig/fa83526d02""]"
Q102179,640,360,16.916999816895,29.969999313354,"[""mikebdoss"",""LindsayT..."",""watsdesign""]","[""http://www.flickr.com/videos/10412577@N00/4751469784/play/orig/6195d9e9bb"",""http://www.flickr.com/videos/72067179@N00/4584081891/play/orig/a1cc9e4269"",""http://www.flickr.com/videos/45312288@N07/8243971013/play/orig/ddb41860a7""]"
Q102180,360,400,50.951000213623,29.969999313354,"[""Brad.K"",""ellenm1"",""andrealeia"",""numb3r""]","[""http://www.flickr.com/videos/57447594@N00/3972704107/play/orig/be6c6e5371"",""http://www.flickr.com/videos/47051377@N00/6699927777/play/orig/067ab55950"",""http://www.flickr.com/videos/88899899@N00/6264848256/play/orig/d8669fc268"",""http://www.flickr.com/videos/57229368@N00/12941586115/play/orig/6d63b2acf9""]"
Q102181,480,360,18.018999099731,29.969999313354,"[""surlygirl""]","[""http://www.flickr.com/videos/65903766@N00/3135986600/play/orig/98e1220bab""]"
Q102182,480,360,29.864000320435,29.969999313354,"[""mari.francille"",""dalbera""]","[""http://www.flickr.com/videos/7244989@N06/6133895150/play/orig/5e3a29c9f9"",""http://www.flickr.com/videos/72746018@N00/6582816127/play/orig/acc8c318c6""]"
Q102183,640,360,31.0,24.0,"[""Dear Molly""]","[""http://www.flickr.com/videos/44222023@N00/5295887776/play/orig/f334df1291""]"
Q102184,480,360,10.079999923706,25.0,"[""milst1""]","[""http://www.flickr.com/videos/9036889@N06/3830156481/play/orig/43d63bb93f""]"
Q102185,480,360,15.048999786377,29.969999313354,"[""sridgway""]","[""http://www.flickr.com/videos/68132273@N00/5519041836/play/orig/a7db07dbd9""]"
Q102186,480,360,47.847999572754,29.969999313354,"[""Ranger82""]","[""http://www.flickr.com/videos/28994929@N06/3305802476/play/orig/957b4ae0f0""]"
Q102187,640,360,48.548999786377,29.969999313354,"[""judywitts""]","[""http://www.flickr.com/videos/40687317@N00/6741374523/play/orig/8452e1152f""]"
Q102188,544,360,21.521999359131,29.969999313354,"[""highlander411""]","[""http://www.flickr.com/videos/45209995@N00/3439673371/play/orig/483d86973a""]"
Q102189,608,360,47.214000701904,29.969999313354,"[""alberth2""]","[""http://www.flickr.com/videos/84056180@N00/8838918546/play/orig/a1a4cc398a""]"
Q102190,360,480,20.621000289917,29.969999313354,"[""nobihaya""]","[""http://www.flickr.com/videos/36521984920@N01/3973301995/play/orig/c6a6885036""]"
Q102191,480,360,23.124000549316,29.969999313354,"[""** RCB **""]","[""http://www.flickr.com/videos/29233640@N07/4183025615/play/orig/f234b32e50""]"
Q102192,640,360,157.78300476074,23.975999832153,"[""beseyfried""]","[""http://www.flickr.com/videos/65244859@N07/9794197484/play/orig/2b2b77f02a""]"
Q102193,360,480,46.213001251221,23.975999832153,"[""Jason Grimes""]","[""http://www.flickr.com/videos/62419248@N00/4471278048/play/orig/f888531e85""]"
Q102194,640,360,24.02499961853,23.975999832153,"[""hellocatfood""]","[""http://www.flickr.com/videos/57258627@N00/9898728045/play/orig/1a3d215920""]"
Q102195,640,360,18.018999099731,29.969999313354,"[""reedkavner""]","[""http://www.flickr.com/videos/28523702@N04/4290620197/play/orig/5aa5c8b7d9""]"
Q102196,1072,360,73.067001342773,30.0,"[""刘云天"",""Ken OHYAMA"",""Lentini""]","[""http://www.flickr.com/videos/49304189@N00/3064933658/play/orig/c44f0942ae"",""http://www.flickr.com/videos/20013727@N02/5508547449/play/orig/f2b3bb3bcd"",""http://www.flickr.com/videos/81295529@N00/5601556228/play/orig/7a7e027915""]"
Q102197,480,360,42.042999267578,29.969999313354,"[""JohnSeb""]","[""http://www.flickr.com/videos/69875617@N00/4432456924/play/orig/d7e24be6d0""]"
Q102198,480,360,22.989999771118,29.969999313354,"[""Jeff Marquis""]","[""http://www.flickr.com/videos/32526647@N00/3045645289/play/orig/e7e8b01e78""]"
Q102199,640,360,19.787000656128,29.969999313354,"[""Mojo Jojo""]","[""http://www.flickr.com/videos/98768385@N00/8314134991/play/orig/f76d15bd25""]"
Q102200,480,360,46.479999542236,29.969999313354,"[""ursonate""]","[""http://www.flickr.com/videos/34034435@N00/5851193799/play/orig/c718497643""]"
Q102201,500,332,38.47200012207,29.969999313354,"[""TANAKA Juuyoh (田中十洋)""]","[""http://www.flickr.com/videos/13910409@N05/2596776343/play/orig/2e6111f6ba""]"
Q102202,480,360,60.027000427246,29.969999313354,"[""Gilles FRANCOIS""]","[""http://www.flickr.com/videos/85217031@N00/3162253407/play/orig/a45864f51e""]"
Q102203,360,640,16.483999252319,29.969999313354,"[""Gibson78""]","[""http://www.flickr.com/videos/39851221@N00/10980423076/play/orig/8106ff00e7""]"
Q102204,480,360,18.385999679565,29.969999313354,"[""Salid"",""basic_sounds""]","[""http://www.flickr.com/videos/47003653@N00/11337807604/play/orig/aaf8eff428"",""http://www.flickr.com/videos/84642407@N00/6230082112/play/orig/e0b9c270b0""]"
Q102205,480,360,91.734001159668,30.0,"[""allaboutgeorge"",""Firing up the quattro....""]","[""http://www.flickr.com/videos/35034347485@N01/3765314418/play/orig/63d8d4d02c"",""http://www.flickr.com/videos/53595130@N06/5106051598/play/orig/872ae635d9""]"
Q102206,640,360,17.718000411987,29.969999313354,"[""Aaron Gustafson""]","[""http://www.flickr.com/videos/86537625@N00/4226663017/play/orig/bc5d25aa36""]"
Q102207,480,360,18.552000045776,29.969999313354,"[""DBerry2006""]","[""http://www.flickr.com/videos/38572265@N00/5754667119/play/orig/01ab39036a""]"
Q102208,640,360,25.625999450684,29.969999313354,"[""purplepix""]","[""http://www.flickr.com/videos/88815727@N00/5962531046/play/orig/e5c2e6bb81""]"
Q102209,640,360,32.833000183105,29.969999313354,"[""lanchiachi1977""]","[""http://www.flickr.com/videos/24857605@N00/5532729975/play/orig/895fa01b90""]"
Q102210,640,360,29.062999725342,29.969999313354,"[""jasoneppink""]","[""http://www.flickr.com/videos/38102495@N00/4027512335/play/orig/ed64483c0c""]"
Q102211,640,360,29.799999237061,25.0,"[""timo_w2s""]","[""http://www.flickr.com/videos/19935963@N00/8318699370/play/orig/4eb39dfb13""]"
Q102212,640,360,42.542999267578,29.969999313354,"[""bradcerenzia""]","[""http://www.flickr.com/videos/47542344@N00/5173338501/play/orig/8cc2ac825b""]"
Q102213,480,360,15.982999801636,29.969999313354,"[""bradcerenzia""]","[""http://www.flickr.com/videos/47542344@N00/2975286743/play/orig/89de28cc9b""]"
Q102214,640,360,20.687999725342,29.969999313354,"[""Corners of Europe""]","[""http://www.flickr.com/videos/65874516@N08/6033284606/play/orig/2568ba3f61""]"
Q102215,480,360,17.385000228882,29.969999313354,"[""JoeDuck""]","[""http://www.flickr.com/videos/53175402@N00/5420373741/play/orig/edc490a232""]"
Q102216,640,360,12.946999549866,29.969999313354,"[""vlauria""]","[""http://www.flickr.com/videos/17979617@N00/6281272305/play/orig/954de642be""]"
Q102217,640,360,41.108001708984,29.969999313354,"[""jonathonmcdougall"",""scott.fuhrman"",""slgckgc""]","[""http://www.flickr.com/videos/26011751@N00/7552274620/play/orig/0b509138cb"",""http://www.flickr.com/videos/28517796@N06/6025182000/play/orig/0bc7339f3b"",""http://www.flickr.com/videos/26011751@N00/8088942153/play/orig/343309f706"",""http://www.flickr.com/videos/14771153@N04/4572532096/play/orig/7f316db888""]"
Q102218,480,360,39.573001861572,29.969999313354,"[""Wesley Fryer"",""Audiovisuales 15M Zaragoza""]","[""http://www.flickr.com/videos/31442459@N00/4848025802/play/orig/8aab8c7ea5"",""http://www.flickr.com/videos/65190023@N05/7176202032/play/orig/e2c9953ea2""]"
Q102219,560,360,54.13399887085,30.0,"[""Grégoire Lannoy"",""timatymusic""]","[""http://www.flickr.com/videos/15014421@N02/3171697658/play/orig/f778e30ed6"",""http://www.flickr.com/videos/27365671@N00/4559502485/play/orig/123b5f12b3""]"
Q102220,640,360,48.882999420166,29.969999313354,"[""drdcuddy""]","[""http://www.flickr.com/videos/69888761@N00/4903747711/play/orig/f69be8de8b""]"
Q102221,480,360,27.02799987793,29.969999313354,"[""Minamie's Photo""]","[""http://www.flickr.com/videos/24330894@N03/2568059455/play/orig/2a0849de09""]"
Q102222,640,360,60.027000427246,29.969999313354,"[""seblinux78""]","[""http://www.flickr.com/videos/21765358@N06/4985941195/play/orig/565eb7035d""]"
Q102223,640,360,27.02799987793,29.969999313354,"[""cadillacjr2002""]","[""http://www.flickr.com/videos/28004076@N04/3884241426/play/orig/0fe69dc12b""]"
Q102224,480,360,40.080001831055,25.0,"[""jyjou""]","[""http://www.flickr.com/videos/60886174@N02/5974516466/play/orig/82c1216f39""]"
Q102225,480,360,34.068000793457,29.969999313354,"[""David Armano""]","[""http://www.flickr.com/videos/7855449@N02/3950573904/play/orig/74ce09865f""]"
Q102226,480,360,60.027000427246,29.969999313354,"[""Zoeff""]","[""http://www.flickr.com/videos/38629746@N05/3832147601/play/orig/c153a8bcf0""]"
Q102227,640,360,15.916000366211,29.969999313354,"[""Damian Gadal""]","[""http://www.flickr.com/videos/23024164@N06/4361065030/play/orig/3039207aab""]"
Q102228,480,360,47.548000335693,29.969999313354,"[""Marc_Smith""]","[""http://www.flickr.com/videos/49503165485@N01/8152615001/play/orig/6442681c0e""]"
Q102229,640,360,60.0,24.0,"[""Toni Castillo""]","[""http://www.flickr.com/videos/88113683@N00/5071425210/play/orig/b871f5c1b6""]"
Q102230,640,360,28.528999328613,23.975999832153,"[""DoNotLick""]","[""http://www.flickr.com/videos/45972156@N04/6114673404/play/orig/254650d53d""]"
Q102231,640,360,16.319999694824,25.0,"[""jonashe""]","[""http://www.flickr.com/videos/16385161@N08/14003869785/play/orig/c39dc91b6f""]"
Q102232,480,360,29.030000686646,29.969999313354,"[""daveparker""]","[""http://www.flickr.com/videos/92155448@N00/2574120973/play/orig/958bb78633""]"
Q102233,960,360,18.95299911499,29.969999313354,"[""staypuftman"",""The Dilly Lama"",""thisisbossi"",""MelonieG""]","[""http://www.flickr.com/videos/52399170@N00/3976738140/play/orig/864b6b37e5"",""http://www.flickr.com/videos/50169083@N00/8081180580/play/orig/bb5c100456"",""http://www.flickr.com/videos/25622716@N02/3050534951/play/orig/4e6b67723e"",""http://www.flickr.com/videos/21675823@N00/5108504473/play/orig/6d4239a700""]"
Q102234,640,360,52.95299911499,29.969999313354,"[""Atsushi Boulder"",""eyeintim"",""djnaquin67""]","[""http://www.flickr.com/videos/13107811@N08/7571106742/play/orig/a265fef984"",""http://www.flickr.com/videos/10896675@N00/4008373588/play/orig/8b25f2f377"",""http://www.flickr.com/videos/11213280@N08/5636673242/play/orig/ef1ae90c8a""]"
Q102235,640,360,10.699999809265,30.0,"[""sociate"",""dane brian""]","[""http://www.flickr.com/videos/35034362215@N01/5867182638/play/orig/6a459f1d66"",""http://www.flickr.com/videos/12955651@N07/3369916805/play/orig/866c51f58b""]"
Q102236,640,360,28.261999130249,29.969999313354,"[""public.resource.org""]","[""http://www.flickr.com/videos/8212496@N06/6047720054/play/orig/6911dfe8d5""]"
Q102237,360,640,42.067001342773,30.0,"[""claudiolobos"",""saeru""]","[""http://www.flickr.com/videos/44234010@N00/8648728166/play/orig/0a54943559"",""http://www.flickr.com/videos/43717618@N00/4980574776/play/orig/c9c9a7e459""]"
Q102238,480,360,60.027000427246,29.969999313354,"[""darwin figueroa reinoso""]","[""http://www.flickr.com/videos/25317152@N05/4599799447/play/orig/f63018f077""]"
Q102239,1280,360,60.027000427246,29.969999313354,"[""Jorge Goicochea"",""inyucho"",""jsj1771"",""Kuruman""]","[""http://www.flickr.com/videos/24905960@N07/5851997542/play/orig/cbe1604a68"",""http://www.flickr.com/videos/31817492@N00/5441170840/play/orig/c2bed76fb9"",""http://www.flickr.com/videos/47445767@N05/12895295134/play/orig/06c918d382"",""http://www.flickr.com/videos/56886057@N00/8707766994/play/orig/b47a45d22b""]"
Q102240,480,360,48.900001525879,30.0,"[""star5112"",""lisibo""]","[""http://www.flickr.com/videos/24509941@N00/4641021933/play/orig/ef8daa3dd8"",""http://www.flickr.com/videos/13803858@N05/5753387745/play/orig/125d673941""]"
Q102241,480,360,30.430999755859,29.969999313354,"[""ryan_fung""]","[""http://www.flickr.com/videos/37578468@N00/4575240364/play/orig/cdec88f623""]"
Q102242,1360,360,38.873001098633,29.969999313354,"[""onefamousdog"",""Pierre cinq-mars"",""cdorobek"",""Nat Friedman"",""jaycross""]","[""http://www.flickr.com/videos/56591859@N00/9511990043/play/orig/00aa4ee263"",""http://www.flickr.com/videos/70936006@N08/9699882677/play/orig/ce68eb5a5b"",""http://www.flickr.com/videos/97225209@N00/4453856361/play/orig/d2852ca8a0"",""http://www.flickr.com/videos/68262837@N00/4981814861/play/orig/04325177f0"",""http://www.flickr.com/videos/66151780@N00/5249039666/play/orig/6055e57367""]"
Q102243,480,360,60.0,25.0,"[""Jason Lander""]","[""http://www.flickr.com/videos/8566600@N07/3998570587/play/orig/34485f0b4b""]"
Q102244,544,360,49.583000183105,29.969999313354,"[""codepo8""]","[""http://www.flickr.com/videos/11414938@N00/5028973217/play/orig/7bbb545326""]"
Q102245,480,360,5.4060001373291,29.969999313354,"[""bjmcdonald""]","[""http://www.flickr.com/videos/28155182@N06/6581898047/play/orig/111bcab58e""]"
Q102246,360,480,35.534000396729,30.0,"[""OperaPopRocks"",""Johan Lange"",""Marion Doss""]","[""http://www.flickr.com/videos/36281757@N03/5045473053/play/orig/1d67e9e13d"",""http://www.flickr.com/videos/67033974@N00/4780245842/play/orig/68bdb5e2da"",""http://www.flickr.com/videos/7337467@N04/2739703547/play/orig/fde3d7f6d1""]"
Q102247,480,360,63.966999053955,30.0,"[""learningexecutive"",""Tom Purves""]","[""http://www.flickr.com/videos/15558793@N07/5397816823/play/orig/3c466b0631"",""http://www.flickr.com/videos/44124366920@N01/4286793272/play/orig/b0e7e29764""]"
Q102248,640,360,42.751998901367,23.975999832153,"[""surlygirl"",""uuzinger"",""comicpie"",""Tucker Sherman""]","[""http://www.flickr.com/videos/65903766@N00/5487023412/play/orig/38f1809dcc"",""http://www.flickr.com/videos/54914917@N00/6991501217/play/orig/1678069ef2"",""http://www.flickr.com/videos/90678392@N00/7075045157/play/orig/d81e6874a3"",""http://www.flickr.com/videos/42145244@N03/6867269785/play/orig/a6647e27de""]"
Q102249,496,360,22.857000350952,29.969999313354,"[""masterq"",""dave_stone""]","[""http://www.flickr.com/videos/49071064@N00/10264875235/play/orig/3119a87c99"",""http://www.flickr.com/videos/11785279@N06/3016850015/play/orig/fbf9077a8e""]"
Q102250,640,360,8.6800003051758,25.0,"[""saschapohflepp""]","[""http://www.flickr.com/videos/33503255@N00/6820711959/play/orig/e439dbb4b6""]"
Q102251,640,360,26.916999816895,24.0,"[""kirksn""]","[""http://www.flickr.com/videos/46989029@N08/9352703823/play/orig/d22a01c630""]"
